,_id,product_name,product_searched,price,offer_details,discount_percent,EMI,rating,comment,customer_name,review_age
97,61061896b058538de8b02c93,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,4,Nice product,Rishabh Vats,6 months ago
98,61061897b058538de8b02c95,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,5,Terrific purchase,rahul kumar,5 months ago
99,61061898b058538de8b02c97,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,5,Terrific purchase,Tarun Chhabra,3 days ago
100,61061899b058538de8b02c99,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,5,Classy product,girish sonanwane,2 months ago
101,6106189db058538de8b02c9b,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,5,Terrific purchase,Ganesh Andhale,2 months ago
102,6106189eb058538de8b02c9d,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,4,Very Good,faisal Tai,8 months ago
103,6106189fb058538de8b02c9f,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,5,Best in the market!,Susovan Paul,3 months ago
104,610618a0b058538de8b02ca1,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,5,Simply awesome,Dharma Tej,7 months ago
105,610618a4b058538de8b02ca3,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,5,Great product,shubhnish sharma,1 month ago
106,610618a5b058538de8b02ca5,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,5,Terrific,Kaushal Kishor Tripathi,2 months ago
107,610618a6b058538de8b02ca7,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,5,Terrific,Ganesh Shinde,3 months ago
108,610618bcb058538de8b02ca9,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,5,Excellent,Gourav Arkot,2 days ago
109,610618bdb058538de8b02cab,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,5,Excellent,Jay Shukla,3 days ago
110,610618beb058538de8b02cad,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,5,Just wow!,Aditya Prakash,1 month ago
111,610618c2b058538de8b02caf,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,5,Fabulous!,Sai kiran,8 months ago
112,610618c4b058538de8b02cb1,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,4,Delightful,SAURAV KUMAR DAS,2 months ago
113,610618c5b058538de8b02cb3,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,4,Really Nice,Siddhant Gupta,10 days ago
114,610618c6b058538de8b02cb5,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,5,Best in the market!,Monish G,2 months ago
115,610618c7b058538de8b02cb7,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,3,Fair,Bibin Thomas,3 days ago
116,610618c8b058538de8b02cb9,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,5,Simply awesome,DR NAGESH B,5 months ago
117,610618c9b058538de8b02cbb,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,5,Brilliant,Gurjot Sahota,5 months ago
118,610618cab058538de8b02cbd,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,5,Great product,Suman K,1 month ago
119,610618cbb058538de8b02cbf,"APPLE iPhone 12 (Blue, 128 GB)",iphone,"₹84,900","['Bank Offer20% off on 1st txn with Amex Network Cards issued by ICICI Bank,IndusInd Bank,SBI Cards and MobikwikT&C', 'Bank Offer10% Off on Bank of Baroda Mastercard debit card first time transaction, Terms and Condition applyT&C', 'Special PriceExtra ₹2000 off(price inclusive of discount)T&C', 'View 4 more offers']",No Discount,NO EMI Plans,5,Fabulous!,Vijay Anand,6 months ago
